model,test,passed,ground_truth,response,error
TabPFN,new_hard_quantitative_sensitivity,False,8.661,I ,
TabPFN,new_hard_mixed_sign_goes_negative,False,-4.333,I ,
TabPFN,new_hard_two_feature_perturbation,False,10.044,I ,
TabPFN,new_insight_simulatability,False,8.527,I ,
TabPFN,new_insight_sparse_feature_set,False,"x0, x1 only",I ,
TabPFN,new_insight_nonlinear_threshold,False,~0 (flat for x0<0),I ,
TabPFN,new_insight_nonlinear_direction,False,5.969,I ,
TabPFN,new_insight_counterfactual_target,False,2.489,"I don't have access to the trained model's weights or the ability to execute it. To answer this question, I would need either:

1. The actual trained model object (with fitted parameters) to make predictions, or
2. The model's learned relationship/weights printed in your question

Could you provide the model file or print its internal parameters so I can determine what x0 value produces the prediction of 12.67?",
TabPFN,new_insight_decision_region,False,1.507,"I don't have enough information to answer this question. The printed model output only shows the initialization parameters (`TabPFNRegressor(device='cpu', random_state=42)`), but doesn't include:

- The trained model's learned parameters/weights
- A decision boundary plot
- Prediction values across different x0 ranges
- The actual model file or coefficients

To determine the threshold value of x0 where predictions exceed 7.5 (with x1=0, x2=0), I would need to see the actual learned model internals or a plot showing the prediction surface. 

Could you provide either:
1. The full model object with trained parameters?
2. A plot or table showing model predictions for different x0 values?
3. The model file itself?",
TabPFN,new_discrim_simulate_all_active,False,2.428,I ,
TabPFN,new_discrim_compactness,False,,no,
TabPFN,new_discrim_dominant_feature_sample,False,x0,I ,
TabPFN,new_discrim_unit_sensitivity,False,4.104,I ,
TabPFN,new_discrim_predict_above_threshold,False,2.48,I ,
TabPFN,new_discrim_predict_below_threshold,False,0.01,I ,
TabPFN,new_discrim_simulate_mixed_sign,False,7.004,"I only have the model's initialization line (`TabPFNRegressor(device='cpu', random_state=42)`), not the trained model itself with its learned weights and parameters. To make a prediction, I would need either:

1. The actual fitted/trained model object or checkpoint file
2. The model's internal parameters or weights printed out

Without these, I ",
TabPFN,new_discrim_simulate_double_threshold,False,1.493,I ,
TabPFN,new_discrim_simulate_additive_nonlinear,False,4.996,"I only have the model instantiation parameters (`device='cpu', random_state=42`), not the trained model's learned parameters or weights. To make a prediction, I would need the actual fitted model object or its printed parameters/coefficients.

Could you provide the trained TabPFNRegressor model's full output (including its learned parameters) or the model object itself?",
TabPFN,new_discrim_simulate_interaction,False,15.623,"I can only see the model initialization `TabPFNRegressor(device='cpu', random_state=42)`, but I don't have access to the actual trained model object or the ability to execute a prediction.

To answer your question, I would need either:
1. The trained model file (e.g., a `.pkl` or `.joblib` file) that I can load
2. The ability to run Python code to load the model and call `.predict()`

Could you provide the trained model file or a way to access it?",
TabPFN,new_simulatability_eight_features,False,5.37,I ,
TabPFN,new_simulatability_fifteen_features_sparse,False,15.589,I ,
TabPFN,new_simulatability_quadratic,False,0.824,"I need the full trained model parameters to make a prediction. The initialization `TabPFNRegressor(device='cpu', random_state=42)` shows the model type and settings, but not the learned weights or structure that would be used to compute a prediction.

Please provide the complete printed model output that includes the trained parameters.",
TabPFN,new_simulatability_triple_interaction,False,-0.967,I ,
TabPFN,new_simulatability_friedman1,False,14.561,I ,
TabPFN,new_simulatability_cascading_threshold,False,2.941,I ,
TabPFN,new_simulatability_quadratic_counterfactual,False,9.967,I ,
TabPFN,new_simulatability_exponential_decay,True,2.927,"I can only see the model initialization `TabPFNRegressor(device='cpu', random_state=42)`, which doesn't contain any fitted parameters or information needed to make predictions. To answer your question, I would need either:

1. The actual trained/fitted model with its learned parameters, or
2. Access to run the model's `.predict()` method

Could you provide the trained model object or the model file so I can make the prediction?",
TabPFN,new_simulatability_piecewise_three_segment,True,1.639,"I can only see the model instantiation (`TabPFNRegressor(device='cpu', random_state=42)`), but I don't have access to the trained model's weights, parameters, or the ability to execute code to generate a prediction. To answer your question, I would need either:

1. The actual fitted model object to call `.predict()` on
2. The model's internal parameters/weights displayed in the printed output
3. Access to run code that loads and uses the model

Could you provide the model's trained state or run the prediction yourself and share the result?",
TabPFN,new_simulatability_twenty_features_sparse,False,12.971,I ,
TabPFN,new_simulatability_sinusoidal,False,2.358,I ,
TabPFN,new_simulatability_abs_value,False,2.793,I ,
TabPFN,new_simulatability_twelve_features_all_active,False,1.647,I ,
TabPFN,new_simulatability_nested_threshold,False,1.437,I ,
HingeEBM_big,new_most_important_feature,True,x0,x0,
HingeEBM_big,new_point_prediction,True,8.975,8.9746,
HingeEBM_big,new_direction_of_change,True,10.362,10.3617,
HingeEBM_big,new_feature_ranking,True,"x0, x1, x2","x0, x1, x2",
HingeEBM_big,new_threshold_identification,False,0.3,-16.28,
HingeEBM_big,new_irrelevant_features,True,"x1, x2, x3, x4, x5 are irrelevant","x1, x2, x3, x4, x5",
HingeEBM_big,new_sign_of_effect,True,-6.008,-6.0084,
HingeEBM_big,new_counterfactual_prediction,True,12.299,12.29875,
HingeEBM_big,new_hard_all_features_active,True,2.538,2.5235,
HingeEBM_big,new_hard_pairwise_anti_intuitive,True,4.292,"Prediction for Sample A: 4.0023(1.5) + 3.4982(0.2) + 0.0069(0.0) - 0.0058 = 6.6973

Prediction for Sample B: 4.0023(0.3) + 3.4982(2.8) + 0.0069(0.0) - 0.0058 = 10.9899

Difference: 10.9899 - 6.6973 = **4.2926**",
HingeEBM_big,new_hard_quantitative_sensitivity,True,9.86,9.8596,
HingeEBM_big,new_hard_mixed_sign_goes_negative,True,-4.257,-4.2574,
HingeEBM_big,new_hard_two_feature_perturbation,True,9.78,9.85765,
HingeEBM_big,new_insight_simulatability,True,8.384,8.3840,
HingeEBM_big,new_insight_sparse_feature_set,True,"x0, x1 only","x0, x1",
HingeEBM_big,new_insight_nonlinear_threshold,True,~0 (flat for x0<0),"0.129

(This is the threshold where x0's contribution |4.0381*x0| equals the magnitude of the intercept |-0.5209|, which is 0.5209 ÷ 4.0381 ≈ 0.129)",
HingeEBM_big,new_insight_nonlinear_direction,True,5.863,5.53625,
HingeEBM_big,new_insight_counterfactual_target,True,2.499,2.47,
HingeEBM_big,new_insight_decision_region,False,1.524,"Looking at the model with x2=0:

y = 4.9369*x0 - 0.0231

For y > 7.5:
4.9369*x0 - 0.0231 > 7.5
4.9369*x0 > 7.5231
x0 > 7.5231 / 4.9369
x0 > 1.523

**1.523**",
HingeEBM_big,new_discrim_simulate_all_active,True,2.342,"y = 3.5071(0.9) + 2.5247(-1.2) + 1.5168(1.8) + 1.9944(-0.7) + 0.7943(1.1) + 0.0302
y = 3.15639 - 3.02964 + 2.73024 - 1.39608 + 0.87373 + 0.0302
y = 2.36484

**2.36484**",
HingeEBM_big,new_discrim_compactness,True,,yes,
HingeEBM_big,new_discrim_dominant_feature_sample,True,x0,x0,
HingeEBM_big,new_discrim_unit_sensitivity,True,3.987,3.9871,
HingeEBM_big,new_discrim_predict_above_threshold,False,2.42,1.70865,
HingeEBM_big,new_discrim_predict_below_threshold,False,-0.02,-1.8036,
HingeEBM_big,new_discrim_simulate_mixed_sign,True,7.052,7.0428,
HingeEBM_big,new_discrim_simulate_double_threshold,True,1.489,1.74635,
HingeEBM_big,new_discrim_simulate_additive_nonlinear,True,4.54,4.3564,
HingeEBM_big,new_discrim_simulate_interaction,False,16.058,9.69835,
HingeEBM_big,new_simulatability_eight_features,True,5.185,5.1484,
HingeEBM_big,new_simulatability_fifteen_features_sparse,True,15.356,15.34316,
HingeEBM_big,new_simulatability_quadratic,True,0.499,-0.3638,
HingeEBM_big,new_simulatability_triple_interaction,True,-1.413,-0.08822,
HingeEBM_big,new_simulatability_friedman1,True,15.091,12.62308,
HingeEBM_big,new_simulatability_cascading_threshold,False,3.252,1.7650,
HingeEBM_big,new_simulatability_quadratic_counterfactual,False,10.061,0.9480,
HingeEBM_big,new_simulatability_exponential_decay,False,2.848,-24.22815,
HingeEBM_big,new_simulatability_piecewise_three_segment,True,1.75,1.6733,
HingeEBM_big,new_simulatability_twenty_features_sparse,True,12.803,12.80624,
HingeEBM_big,new_simulatability_sinusoidal,False,2.568,6.7325,
HingeEBM_big,new_simulatability_abs_value,False,2.349,-1.8995,
HingeEBM_big,new_simulatability_twelve_features_all_active,True,1.677,1.6811,
HingeEBM_big,new_simulatability_nested_threshold,True,1.444,1.03309,
SklearnGAM_hybrid,new_most_important_feature,True,x0,x0,
SklearnGAM_hybrid,new_point_prediction,True,8.944,9.03,
SklearnGAM_hybrid,new_direction_of_change,True,10.407,10.407,
SklearnGAM_hybrid,new_feature_ranking,True,"x0, x1, x2","x0, x1, x2",
SklearnGAM_hybrid,new_threshold_identification,False,0.3,"Looking at the model, the main prediction is driven by:

y = 0.8937*x0 + 1.1492

To find the threshold where predictions transition from low (negative) to high (positive), I set y = 0:

0 = 0.8937*x0 + 1.1492
x0 = -1.1492 / 0.8937 ≈ **-1.29**",
SklearnGAM_hybrid,new_irrelevant_features,True,"x1, x2, x3, x4, x5 are irrelevant","x1, x2, x3, x4, x5",
SklearnGAM_hybrid,new_sign_of_effect,True,-5.801,-5.8006,
SklearnGAM_hybrid,new_counterfactual_prediction,True,12.408,"12.41

The calculation:
- Linear term: 4.9525 × 2.5 = 12.38125
- Intercept: 0.0033
- Nonlinear correction for x1=0.0 (falls in range -1.4752 < x1 ≤ 0.4307): 0.0284
- Total: 12.38125 + 0.0033 + 0.0284 = 12.41295 ≈ **12.41**",
SklearnGAM_hybrid,new_hard_all_features_active,True,2.342,2.342,
SklearnGAM_hybrid,new_hard_pairwise_anti_intuitive,True,4.048,"**4.0533**

Sample A: 3.8772(1.5) + 3.3464(0.2) - 0.0127 = 6.4725
Sample B: 3.8772(0.3) + 3.3464(2.8) - 0.0127 = 10.5258
B - A = 4.0533",
SklearnGAM_hybrid,new_hard_quantitative_sensitivity,True,9.913,9.9128,
SklearnGAM_hybrid,new_hard_mixed_sign_goes_negative,True,-4.149,-4.14885,
SklearnGAM_hybrid,new_hard_two_feature_perturbation,True,9.366,9.38135,
SklearnGAM_hybrid,new_insight_simulatability,True,8.142,8.1521,
SklearnGAM_hybrid,new_insight_sparse_feature_set,True,"x0, x1 only","x0, x1",
SklearnGAM_hybrid,new_insight_nonlinear_threshold,False,~0 (flat for x0<0),0.83,
SklearnGAM_hybrid,new_insight_nonlinear_direction,True,4.534,4.5420,
SklearnGAM_hybrid,new_insight_counterfactual_target,False,2.54,"Looking at the model equation:
y = 3.4315*x0 + 2.3815*x1 - 0.0010

With x1=1.5 and x2=0.0, setting y=12.27:
12.27 = 3.4315*x0 + 2.3815*1.5 - 0.0010
12.27 = 3.4315*x0 + 3.57125
8.69875 = 3.4315*x0
x0 = 8.69875 / 3.4315

2.5348",
SklearnGAM_hybrid,new_insight_decision_region,True,1.527,1.52,
SklearnGAM_hybrid,new_discrim_simulate_all_active,True,1.727,1.7266,
SklearnGAM_hybrid,new_discrim_compactness,True,,yes,
SklearnGAM_hybrid,new_discrim_dominant_feature_sample,True,x0,x0,
SklearnGAM_hybrid,new_discrim_unit_sensitivity,True,3.915,3.9146,
SklearnGAM_hybrid,new_discrim_predict_above_threshold,True,2.48,2.4754,
SklearnGAM_hybrid,new_discrim_predict_below_threshold,True,0.01,"Looking at the model with x0=-1.0, x1=0.0, x2=0.0:

**Linear part:** 0.0107 × 0.0 + 0.5283 = 0.5283

**f(x0) where x0 = -1.0:** Falls in range -1.3144 < x0 ≤ -0.4949 → f(x0) = -0.5218

**f(x1) where x1 = 0.0:** Falls in range -0.4899 < x1 ≤ 0.0477 → f(x1) = -0.0013

**Prediction:** 0.5283 + (-0.5218) + (-0.0013) = **0.0052**",
SklearnGAM_hybrid,new_discrim_simulate_mixed_sign,True,6.814,6.81286,
SklearnGAM_hybrid,new_discrim_simulate_double_threshold,True,2.033,2.0342,
SklearnGAM_hybrid,new_discrim_simulate_additive_nonlinear,True,4.297,4.31493,
SklearnGAM_hybrid,new_discrim_simulate_interaction,True,9.541,9.544,
SklearnGAM_hybrid,new_simulatability_eight_features,True,5.108,"y = 4.5471(0.8) + (-2.8096)(-1.2) + 3.3930(0.3) + (-1.0438)(1.5) + 1.6002(-0.5) + (-0.3834)(0.9) + (-0.1120)

y = 3.6377 + 3.3715 + 1.0179 - 1.5657 - 0.8001 - 0.3451 - 0.1120

**5.1842**",
SklearnGAM_hybrid,new_simulatability_fifteen_features_sparse,True,13.957,13.9567,
SklearnGAM_hybrid,new_simulatability_quadratic,True,0.626,1.1238,
SklearnGAM_hybrid,new_simulatability_triple_interaction,True,0.183,0.1826,
SklearnGAM_hybrid,new_simulatability_friedman1,True,14.141,"14.1409

**Calculation:**
- Linear: 5.8451(0.5) + 5.8776(0.4) + 9.3003(0.7) + 3.9746(0.3) + 1.8267 = 14.8029
- x2 = 0.6 falls in range 0.2731 < x2 ≤ 0.7381, so piecewise correction = -0.6620
- Final: 14.8029 - 0.6620 = 14.1409",
SklearnGAM_hybrid,new_simulatability_cascading_threshold,True,2.298,2.2976,
SklearnGAM_hybrid,new_simulatability_quadratic_counterfactual,True,8.525,8.5247,
SklearnGAM_hybrid,new_simulatability_exponential_decay,True,2.715,2.71455,
SklearnGAM_hybrid,new_simulatability_piecewise_three_segment,True,1.383,1.3870,
SklearnGAM_hybrid,new_simulatability_twenty_features_sparse,True,11.464,"Using the model equation with the given input values:

y = 4.5753(1.0) + (-3.5860)(-1.2) + 2.5196(0.5) + (-1.6357)(-0.8) + 0.0174

y = 4.5753 + 4.3032 + 1.2598 + 1.3086 + 0.0174

11.4643",
SklearnGAM_hybrid,new_simulatability_sinusoidal,True,1.82,1.8205,
SklearnGAM_hybrid,new_simulatability_abs_value,True,2.611,2.6115,
SklearnGAM_hybrid,new_simulatability_twelve_features_all_active,True,2.838,2.694,
SklearnGAM_hybrid,new_simulatability_nested_threshold,True,2.184,2.1839,
SmoothGAM_RF,new_most_important_feature,True,x0,x0,
SmoothGAM_RF,new_point_prediction,True,8.944,9.029,
SmoothGAM_RF,new_direction_of_change,True,10.407,10.407,
SmoothGAM_RF,new_feature_ranking,True,"x0, x1, x2","x0, x1, x2",
SmoothGAM_RF,new_threshold_identification,False,0.3,"Looking at the model: y = 0.8937*x0 + 1.1492

The threshold where predictions cross zero (separating negative from positive predictions) is:

0 = 0.8937*x0 + 1.1492
x0 = -1.1492 / 0.8937

**-1.29**",
SmoothGAM_RF,new_irrelevant_features,True,"x1, x2, x3, x4, x5 are irrelevant","x1, x2, x3, x4, x5",
SmoothGAM_RF,new_sign_of_effect,True,-5.801,-5.8006,
SmoothGAM_RF,new_counterfactual_prediction,False,12.408,"Looking at the model:

For x0=2.5, x1=0.0, x2=0.0:

1. **Linear part**: 4.9525 × 2.5 + 0.0033 = 12.38455

2. **Nonlinear correction f(x1)** where x1=0.0 falls in the range -1.4752 < x1 ≤ 0.4307:
   f(0.0) = +0.0284

3. **Total**: 12.38455 + 0.0284 = 12.41295

**12.41**",
SmoothGAM_RF,new_hard_all_features_active,True,2.342,2.3420,
SmoothGAM_RF,new_hard_pairwise_anti_intuitive,True,4.048,4.0683,
SmoothGAM_RF,new_hard_quantitative_sensitivity,True,9.913,9.9128,
SmoothGAM_RF,new_hard_mixed_sign_goes_negative,True,-4.149,-4.1489,
SmoothGAM_RF,new_hard_two_feature_perturbation,True,9.366,9.37735,
SmoothGAM_RF,new_insight_simulatability,True,8.142,8.1521,
SmoothGAM_RF,new_insight_sparse_feature_set,True,"x0, x1 only","x0, x1",
SmoothGAM_RF,new_insight_nonlinear_threshold,False,~0 (flat for x0<0),0.83,
SmoothGAM_RF,new_insight_nonlinear_direction,False,5.75,4.54195,
SmoothGAM_RF,new_insight_counterfactual_target,False,2.54,"Looking at the model equation:
y = 3.4315*x0 + 2.3815*x1 - 0.0010

With x1 = 1.5 and x2 = 0.0 fixed, I need to find x0 when y = 12.27:

12.27 = 3.4315*x0 + 2.3815*1.5 - 0.0010

12.27 = 3.4315*x0 + 3.57225 - 0.0010

12.27 = 3.4315*x0 + 3.57125

8.69875 = 3.4315*x0

x0 = 8.69875 / 3.4315

2.535",
SmoothGAM_RF,new_insight_decision_region,True,1.527,1.52,
SmoothGAM_RF,new_discrim_simulate_all_active,True,1.727,1.72661,
SmoothGAM_RF,new_discrim_compactness,True,,yes,
SmoothGAM_RF,new_discrim_dominant_feature_sample,True,x0,x0,
SmoothGAM_RF,new_discrim_unit_sensitivity,True,3.915,3.9146,
SmoothGAM_RF,new_discrim_predict_above_threshold,True,2.48,2.4754,
SmoothGAM_RF,new_discrim_predict_below_threshold,True,0.01,0.0052,
SmoothGAM_RF,new_discrim_simulate_mixed_sign,True,6.814,6.8139,
SmoothGAM_RF,new_discrim_simulate_double_threshold,True,1.39,"Looking at the model components:

**Base linear prediction:**
y = 1.0768 × 0.5 + 1.4965 = 0.5384 + 1.4965 = 2.0349

**Nonlinear correction for x2=0.0:**
Since -0.3803 < 0.0 ≤ 0.3578, the correction is -0.0007

**Final prediction:**
2.0349 + (-0.0007) = 2.0342

2.0342",
SmoothGAM_RF,new_discrim_simulate_additive_nonlinear,True,4.297,4.2971,
SmoothGAM_RF,new_discrim_simulate_interaction,True,9.541,9.554,
SmoothGAM_RF,new_simulatability_eight_features,True,5.108,"y = 4.5471(0.8) + (-2.8096)(-1.2) + 3.3930(0.3) + (-1.0438)(1.5) + 1.6002(-0.5) + (-0.3834)(0.9) - 0.1120

= 3.6377 + 3.3715 + 1.0179 - 1.5657 - 0.8001 - 0.3451 - 0.1120

= 5.1842",
SmoothGAM_RF,new_simulatability_fifteen_features_sparse,True,13.957,13.9567,
SmoothGAM_RF,new_simulatability_quadratic,True,0.626,"Looking at the model structure: y = 1.6605*x2 + 0.9360 + f(x0) + f(x1)

**Linear term:**
1.6605 × 0.8 + 0.9360 = 2.2644

**f(x0) where x0 = 1.0:**
Falls in range 0.9815 < x0 <= 1.0613 → f(x0) = -0.1759

**f(x1) where x1 = -1.5:**
Falls in range -1.6248 < x1 <= -1.4588 → f(x1) = -1.4629

**Final prediction:**
2.2644 + (-0.1759) + (-1.4629) = **0.6256**",
SmoothGAM_RF,new_simulatability_triple_interaction,True,-0.004,"Looking at the model, I need to find which bin each feature falls into and sum the contributions:

**Base:** -0.0547

**f(x2=1.2):** -2.0288 < 1.2 ≤ 1.7403 → -0.0507

**f(x4=0.0):** -2.6149 < 0.0 ≤ 0.3048 → +0.6358

**f(x1=-0.3):** -1.3096 < -0.3 ≤ 1.4637 → -0.1650

**f(x0=0.8):** -1.3349 < 0.8 ≤ 1.0883 → -0.0092

**f(x3=0.6):** -1.1836 < 0.6 ≤ 1.4683 → -0.0446

**f(x5=0.0):** -0.0431 < 0.0 ≤ 1.9868 → -0.1290

**Total:** -0.0547 - 0.0507 + 0.6358 - 0.1650 - 0.0092 - 0.0446 - 0.1290 = **0.1826**",
SmoothGAM_RF,new_simulatability_friedman1,True,14.141,14.1409,
SmoothGAM_RF,new_simulatability_cascading_threshold,True,1.991,2.3059,
SmoothGAM_RF,new_simulatability_quadratic_counterfactual,False,8.525,"Looking at the piecewise function f(x0):

**At x0 = 0.0:**
The range -0.5804 < x0 <= 0.5073 applies, giving f(0.0) = -1.6595

**At x0 = 2.0:**
The range 1.8806 < x0 <= 2.0376 applies, giving f(2.0) = +6.8652

**Change in prediction:**
6.8652 - (-1.6595) = 8.5247

**8.5247**",
SmoothGAM_RF,new_simulatability_exponential_decay,True,2.715,2.7146,
SmoothGAM_RF,new_simulatability_piecewise_three_segment,True,1.383,1.38702,
SmoothGAM_RF,new_simulatability_twenty_features_sparse,True,11.464,11.46426,
SmoothGAM_RF,new_simulatability_sinusoidal,True,1.82,1.8205,
SmoothGAM_RF,new_simulatability_abs_value,True,2.611,"Looking at the model components:

**Linear part:** 1.7765 × 0.3 + 2.0669 = 2.5999

**f(x0) where x0 = -1.0:**
x0 = -1.0 falls in range: -1.0616 < x0 ≤ -0.9423 → f(x0) = +0.5585

**f(x1) where x1 = 1.2:**
x1 = 1.2 falls in range: 1.0484 < x1 ≤ 1.3707 → f(x1) = -0.5469

**Total:** 2.5999 + 0.5585 - 0.5469 = **2.6115**",
SmoothGAM_RF,new_simulatability_twelve_features_all_active,True,2.838,2.8946,
SmoothGAM_RF,new_simulatability_nested_threshold,True,2.184,2.1839,
HingeEBM_LinDisp,new_most_important_feature,True,x0,x0,
HingeEBM_LinDisp,new_point_prediction,True,8.98,8.9746,
HingeEBM_LinDisp,new_direction_of_change,True,10.365,10.3617,
HingeEBM_LinDisp,new_feature_ranking,True,"x0, x1, x2","x0, x1, x2",
HingeEBM_LinDisp,new_threshold_identification,False,0.3,"16

(This comes from where the contribution of x0 equals the intercept: 0.6773 / 0.0416 ≈ 16)",
HingeEBM_LinDisp,new_irrelevant_features,True,"x1, x2, x3, x4, x5 are irrelevant","x1, x2, x3, x4, x5",
HingeEBM_LinDisp,new_sign_of_effect,True,-6.125,-6.0084,
HingeEBM_LinDisp,new_counterfactual_prediction,True,12.317,12.30,
HingeEBM_LinDisp,new_hard_all_features_active,True,2.536,2.5885,
HingeEBM_LinDisp,new_hard_pairwise_anti_intuitive,True,4.292,4.29256,
HingeEBM_LinDisp,new_hard_quantitative_sensitivity,True,9.77,9.8596,
HingeEBM_LinDisp,new_hard_mixed_sign_goes_negative,True,-4.411,-4.2574,
HingeEBM_LinDisp,new_hard_two_feature_perturbation,True,9.8,9.87,
HingeEBM_LinDisp,new_insight_simulatability,True,8.383,8.384,
HingeEBM_LinDisp,new_insight_sparse_feature_set,True,"x0, x1 only","x0, x1",
HingeEBM_LinDisp,new_insight_nonlinear_threshold,True,~0 (flat for x0<0),0.129,
HingeEBM_LinDisp,new_insight_nonlinear_direction,True,5.9,5.53625,
HingeEBM_LinDisp,new_insight_counterfactual_target,False,2.466,"Using the model equation with x1=1.5 and x2=0.0:

y = 3.5364*x0 + 2.4902(1.5) + 0.0398(0.0) + 0.0341
y = 3.5364*x0 + 3.7694

Setting y = 12.56:
12.56 = 3.5364*x0 + 3.7694
x0 = (12.56 - 3.7694) / 3.5364
x0 = 8.7906 / 3.5364

2.485",
HingeEBM_LinDisp,new_insight_decision_region,True,1.502,1.523,
HingeEBM_LinDisp,new_discrim_simulate_all_active,True,2.394,2.36484,
HingeEBM_LinDisp,new_discrim_compactness,True,,"yes

The model requires 5 multiplications (one per feature) and 5 additions (to sum the 5 products plus the intercept), totaling exactly 10 arithmetic operations.",
HingeEBM_LinDisp,new_discrim_dominant_feature_sample,True,x0,x0,
HingeEBM_LinDisp,new_discrim_unit_sensitivity,True,4.08,3.9871,
HingeEBM_LinDisp,new_discrim_predict_above_threshold,False,2.59,1.70865,
HingeEBM_LinDisp,new_discrim_predict_below_threshold,False,0.01,-1.8036,
HingeEBM_LinDisp,new_discrim_simulate_mixed_sign,True,7.053,7.0396,
HingeEBM_LinDisp,new_discrim_simulate_double_threshold,True,1.469,1.74635,
HingeEBM_LinDisp,new_discrim_simulate_additive_nonlinear,True,4.871,4.35642,
HingeEBM_LinDisp,new_discrim_simulate_interaction,False,16.273,9.69835,
HingeEBM_LinDisp,new_simulatability_eight_features,True,5.188,5.1484,
HingeEBM_LinDisp,new_simulatability_fifteen_features_sparse,True,15.382,15.3562,
HingeEBM_LinDisp,new_simulatability_quadratic,True,0.722,-0.3638,
HingeEBM_LinDisp,new_simulatability_triple_interaction,False,-1.669,-0.08822,
HingeEBM_LinDisp,new_simulatability_friedman1,True,14.845,12.6231,
HingeEBM_LinDisp,new_simulatability_cascading_threshold,False,3.117,1.765,
HingeEBM_LinDisp,new_simulatability_quadratic_counterfactual,False,9.983,"0.948

(The coefficient for x0 is 0.4740, so the change is 0.4740 × (2.0 - 0.0) = 0.948)",
HingeEBM_LinDisp,new_simulatability_exponential_decay,False,2.972,-24.22815,
HingeEBM_LinDisp,new_simulatability_piecewise_three_segment,True,1.696,1.6733,
HingeEBM_LinDisp,new_simulatability_twenty_features_sparse,True,12.841,12.80624,
HingeEBM_LinDisp,new_simulatability_sinusoidal,False,2.359,6.7325,
HingeEBM_LinDisp,new_simulatability_abs_value,False,2.731,-1.8994,
HingeEBM_LinDisp,new_simulatability_twelve_features_all_active,True,1.67,1.6861,
HingeEBM_LinDisp,new_simulatability_nested_threshold,True,1.327,1.03309,
SmartAdditive_v5,new_most_important_feature,True,x0,x0,
SmartAdditive_v5,new_point_prediction,True,8.794,8.9571,
SmartAdditive_v5,new_direction_of_change,True,10.364,10.3635,
SmartAdditive_v5,new_feature_ranking,True,"x0, x1, x2","x0, x1, x2",
SmartAdditive_v5,new_threshold_identification,True,0.3,0.3,
SmartAdditive_v5,new_irrelevant_features,True,"x1, x2, x3, x4, x5 are irrelevant","x1, x2, x4, x5",
SmartAdditive_v5,new_sign_of_effect,True,-5.814,-5.8143,
SmartAdditive_v5,new_counterfactual_prediction,True,12.364,"12.32

Linear part: 4.9494 × 2.5 - 0.0116 = 12.3619
Nonlinear f(0.0) for x1: falls in range -1.4752 < x1 ≤ 0.4307, so +(-0.0385)
Total: 12.3619 - 0.0385 = 12.3234 ≈ 12.32",
SmartAdditive_v5,new_hard_all_features_active,True,2.311,2.31114,
SmartAdditive_v5,new_hard_pairwise_anti_intuitive,True,4.029,4.0309,
SmartAdditive_v5,new_hard_quantitative_sensitivity,False,9.867,"When x0 increases from 1.0 to 3.0, the change in prediction is:

4.9335 × (3.0 - 1.0) = 4.9335 × 2.0 = 9.867

**9.867**

(The piecewise corrections f(x1) and f(x2) remain constant since x1 and x2 don't change, so only the linear coefficient for x0 matters.)",
SmartAdditive_v5,new_hard_mixed_sign_goes_negative,True,-4.129,-4.1296,
SmartAdditive_v5,new_hard_two_feature_perturbation,True,9.394,9.40,
SmartAdditive_v5,new_insight_simulatability,True,8.139,8.1498,
SmartAdditive_v5,new_insight_sparse_feature_set,True,"x0, x1 only","x0, x1",
SmartAdditive_v5,new_insight_nonlinear_threshold,True,~0 (flat for x0<0),0.4,
SmartAdditive_v5,new_insight_nonlinear_direction,True,5.881,5.8956,
SmartAdditive_v5,new_insight_counterfactual_target,True,2.546,2.54,
SmartAdditive_v5,new_insight_decision_region,False,1.528,"Looking at the model with x1=0 and x2=0:

**Finding f(x1) when x1=0:**
- x1 falls in range: -0.1528 < x1 ≤ 0.5806
- f(x1) = +0.0225

**Finding f(x2) when x2=0:**
- x2 falls in range: -0.1563 < x2 ≤ 0.1416
- f(x2) = -0.0340

**Model simplifies to:**
y = 4.9323·x0 + (-0.0245) + 0.0225 - 0.0340
y = 4.9323·x0 - 0.0360

**Solving for y > 7.5:**
4.9323·x0 - 0.0360 > 7.5
4.9323·x0 > 7.536
x0 > 1.53",
SmartAdditive_v5,new_discrim_simulate_all_active,True,1.731,1.731,
SmartAdditive_v5,new_discrim_compactness,True,,"yes

The model requires:
- 1 multiplication (6.9958 × x0)
- 2 additions (add intercept, add piecewise correction)
- 4 comparisons (rules to determine which piecewise bin x2 falls into)

Total: 7 operations/rules, which is under 10.",
SmartAdditive_v5,new_discrim_dominant_feature_sample,True,x0,x0,
SmartAdditive_v5,new_discrim_unit_sensitivity,True,3.919,3.9194,
SmartAdditive_v5,new_discrim_predict_above_threshold,True,2.48,2.4757,
SmartAdditive_v5,new_discrim_predict_below_threshold,True,0.0,"Looking at the model for x0=-1.0, x1=0.0, x2=0.0:

**Base:** 0.5295

**f(x0=-1.0):** -1.0 falls in range (-1.3144 < x0 <= -0.4949) → -0.5253

**f(x1=0.0):** 0.0 falls in range (-0.4899 < x1 <= 0.0477) → -0.0002

**f(x2=0.0):** 0.0 falls in range (-0.2445 < x2 <= 0.2775) → -0.0020

**Prediction:** 0.5295 - 0.5253 - 0.0002 - 0.0020 = **0.0020**",
SmartAdditive_v5,new_discrim_simulate_mixed_sign,True,6.919,6.9194,
SmartAdditive_v5,new_discrim_simulate_double_threshold,True,1.495,1.4937,
